onet_code,Title,Job Family,pc1,pc2,xi,chi,xi_unw,chi_unw,x_w,y_w,x_unw,y_unw,shift_xy,shift_chi,chi_wm,r,rt,rle_mean,sector,zone,sector_zone,n_core,n_supp,tightness,z,n_tasks,z_p,z_subset,z_units,tight_med,tight_std
51-2092.00,Team Assemblers,Production,0.13232933,-0.012636802,3.2835799599540074,0.3029400115307905,6.189520537717992,0.2896103573723219,0.3027298165469766,-0.01128311835040724,0.28834089714438926,-0.027086641196219674,0.02137270071638749,0.013329654158468485,0.45845844600639063,0.30294001153079037,502.93,2.396860313968603,18,Z1,18-Z1,6,5,0.3442435825780841,0.41403360903100656,11,0.8,all,chi,0.35236033517998283,0.09672829454156828
51-3011.00,Bakers,Production,0.14758183,-0.049658194,3.52568810696018,0.34519561901744544,5.958603282509304,0.33882339877035217,0.3318129080882973,-0.09518513232025529,0.3211314323756773,-0.10805507250767483,0.016725109381616813,0.006372220247093219,0.4389515311552937,0.3451956190174454,1350.19,2.0203,20,Z2,20-Z2,16,2,0.2844832701549591,0.46272100254177423,18,0.8,all,chi,0.27064431071805406,0.15512909628453253
51-3021.00,Butchers and Meat Cutters,Production,0.14177847,-0.12500057,3.969220835473801,0.42073312839301447,5.560893941524038,0.41124091037243127,0.3155051399686584,-0.2783394905160423,0.30855112103304466,-0.2718736693267619,0.009495537004752403,0.009492218020583088,0.4312400767155531,0.42073312839301436,639.76,1.9662000000000004,22,Z2,22-Z2,7,4,0.19424587798038592,0.2663771507762456,11,0.8,all,chi,0.17460201850623522,0.09195034889734666
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",Production,0.22751585,-0.07549238,3.5639179665893086,0.5250989820251694,5.962729346064443,0.5223178605211337,0.49883885438459635,-0.16397785911559082,0.49572764505419603,-0.16452978255743106,0.0031597852748601126,0.002781121504035533,0.5313271050602157,0.5250989820251692,451.64,1.4926,20,Z2,20-Z2,5,7,0.131700955643412,0.16371048501851154,12,0.8,all,chi,0.13171890285728133,0.08967685729650825
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",Production,0.21624935,-0.0033190593,3.2338161288657314,0.46483770418936643,6.267758751551409,0.47127347400479513,0.4648013321008219,0.00581488721664597,0.47121739861171913,-0.007269838110474958,0.01457312411113199,-0.006435769815428816,0.5296872900914511,0.4648377041893663,848.39,2.045,18,Z2,18-Z2,10,9,0.2919906786909351,0.4462576630698425,19,0.8,all,chi,0.23092648302555657,0.16801804328368045
51-3092.00,Food Batchmakers,Production,0.1770071,0.03510833,3.0588556395923514,0.3974279891323655,0.19507083619593948,0.3929093935005145,0.39046459211635676,0.07407029667284115,0.3854574509204718,0.07615999626335489,0.005425708003027957,0.0045185956318508635,0.46725643798778116,0.3974279891323654,1130.53,2.6108610861086112,17,Z2,17-Z2,14,11,0.2728738879488597,0.4133626851641888,25,0.8,all,chi,0.25075971093561517,0.13039536417757
51-3093.00,Food Cooking Machine Operators and Tenders,Production,0.22756767,-0.004442492,3.269289109415019,0.4920022006138365,6.263459938164724,0.49605274969294844,0.4918724883449548,-0.01129692959170703,0.49595624819447004,-0.009784189021078317,0.004354937260459552,-0.004050549079112065,0.5413657408004791,0.49200220061383637,1186.28,2.1399,18,Z2,18-Z2,14,3,0.2407184936098097,0.3077454181439307,17,0.8,all,chi,0.18899704448363758,0.12822591834852404
51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",Production,0.27823862,-0.0007065516,3.2625413322444183,0.5984583284011317,6.280842524853342,0.6069833388575592,0.5983796512702759,-0.009703802261973003,0.6069816731051344,-0.0014220285377681396,0.011940793761987185,-0.008525010456427728,0.6428023495696094,0.5984583284011314,649.22,2.1163,18,Z2,18-Z2,8,8,0.24820304675175017,0.3614270823286539,16,0.8,all,chi,0.19739665489051764,0.1858256652993216
51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",Production,0.30205598,-0.0077000274,3.279801102675852,0.6560522239999307,6.2576877160638515,0.6593096473275646,0.6556846770168034,-0.02195734366049708,0.6590953413865672,-0.016808986338325373,0.006175614508689417,-0.0032574233276340125,0.6794818047059619,0.6560522239999306,896.52,1.8229999999999997,18,Z2,18-Z2,11,2,0.19350495908681947,0.24206638520856802,13,0.8,all,chi,0.1741507616603947,0.1153662056131043
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",Production,0.28586504,-0.019352475,3.292778760655093,0.6202902881620359,6.215507492043854,0.6251720231898088,0.6196211577224457,-0.028803862429145084,0.6237408360460567,-0.042277985143631375,0.014089845010328013,-0.004881735027773226,0.6731738958043997,0.6202902881620356,1224.71,2.1051,18,Z2,18-Z2,15,4,0.24308718649515634,0.3320398358311968,19,0.8,all,chi,0.22299551162827647,0.13537008180963458
51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",Production,0.28939074,0.01719036,3.195147554865891,0.6227150119605248,0.05936218947072395,0.6325139557584329,0.6218996734481244,0.031855647632915735,0.6313998346534363,0.03752536513871844,0.01106339728666198,-0.009798943797908355,0.6612357189651391,0.6227150119605246,700.65,2.3571,18,Z2,18-Z2,9,22,0.2329837398039759,0.3222715683681334,31,0.8,all,chi,0.21216180078489585,0.11215533546236328
51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Production,0.3091713,-0.022215575,3.306135304943825,0.6771207014766055,6.2114093361366445,0.6764606228535402,0.6759099784733568,-0.040474008552606494,0.6747188792617138,-0.048511939140963536,0.008125702768082417,0.0006600786230650524,0.7071547091153865,0.6771207014766053,1430.86,2.8137,18,Z3,18-Z3,16,1,0.19492054274145867,0.2931858449779586,17,0.8,all,chi,0.16611379903785733,0.11377527785588246
51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Production,0.31847048,-0.0071194423,3.257743000860663,0.6929577282789104,6.260724479662183,0.6953074613731757,0.6929125656185953,-0.007911358247725873,0.6951320813425246,-0.015615867879179589,0.008017837533271208,-0.0023497330942654493,0.7297778368241931,0.6929577282789102,1077.04,2.212578742125787,18,Z3,18-Z3,13,5,0.23510027495898056,0.3458913564938985,18,0.8,all,chi,0.2435620882159215,0.12371832876517737
51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Production,0.30659422,-0.013632964,3.286739132791178,0.668051704451259,6.238681460216813,0.6697137863793037,0.6675062393456308,-0.0269907438742524,0.6690506808194026,-0.02979500229228835,0.0032014316705236347,-0.0016620819280448451,0.6935832825364918,0.6680517044512588,1661.17,3.2908290829082905,18,Z3,18-Z3,18,0,0.22009280333151138,0.2906023295402285,18,0.8,all,chi,0.1915185670494864,0.10745375512114279
51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",Production,0.3055158,0.0019779478,3.230290893823526,0.6628844229190516,0.006359587953257781,0.6666986846878534,0.6627992032667613,0.010628936808082653,0.6666852026328404,0.004239900343450268,0.007478019658945068,-0.003814261768802063,0.6886525740327865,0.6628844229190514,1175.44,2.9891989198919893,18,Z3,18-Z3,14,1,0.22589415589407658,0.27552469366808374,15,0.8,all,chi,0.23576133312692607,0.0821893326994057
51-4041.00,Machinists,Production,0.23381951,0.08202732,2.9159612941136364,0.54471470262666,0.3370786396862763,0.5403603826396721,0.5152587728969062,0.1766989083453117,0.5099515357526874,0.17871422525912267,0.005676994659859131,0.004354319986987765,0.6000406522972115,0.5447147026266599,1738.52,2.5416999999999996,16,Z2,16-Z2,20,9,0.31193926620930873,0.399066273936419,29,0.8,all,chi,0.3051559315892854,0.1526870843027572
51-4051.00,Metal-Refining Furnace Operators and Tenders,Production,0.2542109,0.036181375,3.089672720652095,0.5574516143801986,0.14112507638904678,0.559961032285572,0.550625593825505,0.08696986719203131,0.5543941084986882,0.07876249196329506,0.009031207615112743,-0.002509417905373512,0.6108281964292441,0.5574516143801985,760.7,1.6414000000000002,17,Z2,17-Z2,9,6,0.22451600962646132,0.3645625950001358,15,0.8,all,chi,0.2392757548626487,0.13806225224238527
51-4052.00,"Pourers and Casters, Metal",Production,0.2741134,0.0005039308,3.238076568622224,0.5938152756030514,0.0015263921767260137,0.5980193885665578,0.5937950704472633,0.004898556119638218,0.5980186919120565,0.0009128117617824468,0.005807334703979152,-0.004204112963506534,0.6440715416682639,0.5938152756030513,771.56,1.7996,18,Z2,18-Z2,9,7,0.23170887674445484,0.31210863899025226,16,0.8,all,chi,0.2379716048085861,0.11135833911015981
51-4061.00,"Model Makers, Metal and Plastic",Production,0.23150714,0.08708905,2.863872993874291,0.5402048605133009,0.3596849381657678,0.5395411569003705,0.5011761338521797,0.20160301133459455,0.5050147126072091,0.18990734593387457,0.012309479112625405,0.000663703612930111,0.6410909438699701,0.5402048605133006,1156.4,2.8938,16,Z2,16-Z2,13,3,0.2805527236677392,0.3715234478804319,16,0.8,all,chi,0.269481862016356,0.1817789557939437
51-4062.00,"Patternmakers, Metal and Plastic",Production,0.27804527,0.02493296,3.1484915886196743,0.611376664324493,0.08939397766102081,0.6089114318922486,0.608453082170538,0.05971827591044674,0.6064800598271881,0.05436054562896572,0.005709473788052306,0.00246523243224428,0.6403628787126302,0.6113766643244929,676.16,2.946794679467947,18,Z2,18-Z2,8,7,0.2272679455142658,0.271697633328456,15,0.8,all,chi,0.19573479522776355,0.09044159652633652
51-4071.00,Foundry Mold and Coremakers,Production,0.30507657,-0.059591778,3.4370379895845478,0.6813845376204818,6.090284736631469,0.6782576794282685,0.6690307035331772,-0.1291619364912885,0.6656775637995673,-0.13002638485050952,0.0034627759151976663,0.0031268581922131444,0.6847000409023312,0.6813845376204817,710.18,1.6437,19,Z3,19-Z3,9,4,0.10240877203143299,0.15988337510431122,13,0.8,all,chi,0.0808087110619221,0.07238574363708306
51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Production,0.3098168,0.028678697,3.1434749802218573,0.6766394540406713,0.09214939832899223,0.6790631768282717,0.6730637524277286,0.06947039608612124,0.6761820800072945,0.06248674100249828,0.00764822889435809,-0.002423722787600613,0.7128264123220038,0.676639454040671,753.56,1.8396000000000001,18,Z3,18-Z3,10,19,0.2600485812196908,0.3628694759613089,29,0.8,all,chi,0.24289292644329175,0.14909471993945383
51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Production,0.3231586,-0.030901551,3.337430623897455,0.7063696742746525,6.187770657918306,0.7086246518474066,0.7034402457376528,-0.06426458909406389,0.7054014547059368,-0.06751062808629822,0.0037925070542298603,-0.002254977572754391,0.7363722779640947,0.7063696742746522,1490.7,2.2961,19,Z3,19-Z3,18,3,0.20984387645871688,0.3013130331562467,21,0.8,all,chi,0.17493108162961613,0.10453575621430519
51-4111.00,Tool and Die Makers,Production,0.28294504,0.055635456,3.0470124828756275,0.6317694067770663,0.19391842600468895,0.6291997140672035,0.6192621028697685,0.12508809411274277,0.6174064152707951,0.12125014872039179,0.004263027245942917,0.0025696927098626254,0.6809097112115219,0.6317694067770662,1368.09,2.6079000000000003,17,Z2,17-Z2,15,2,0.26390425516333743,0.339129684580925,17,0.8,all,chi,0.27845498225728,0.09306666045349243
51-4121.00,"Welders, Cutters, Solderers, and Brazers",Production,0.28915197,0.023676638,3.1691404754582897,0.6294247871543418,0.08161488913413605,0.6329597344911311,0.6275507878007953,0.04853422931179021,0.6308528351121806,0.05160160770758003,0.0045069198650059105,-0.0035349473367893847,0.6585964137735791,0.6294247871543417,1701.83,2.223822382238224,18,Z2,18-Z2,21,8,0.20787654706928732,0.29004863767202377,29,0.8,all,chi,0.1940975060762651,0.13523464925243953
51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",Production,0.297612,0.01803675,3.188249980185807,0.6497163130830033,0.060492117994114546,0.6505814905900583,0.6486209332950555,0.03771170080521557,0.6493915182947294,0.039331054718227655,0.0017933511472408082,-0.0008651775070551704,0.6825360751226124,0.6497163130830031,1612.31,2.3481,18,Z2,18-Z2,20,9,0.21686567530276096,0.34392202337088956,29,0.8,all,chi,0.2024159502547364,0.13303842627513446
51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",Production,0.27102876,-0.0045086164,3.2652315507869014,0.5862046362012225,6.266496286076075,0.5912268441081007,0.5860998782367013,-0.01108188768809146,0.5911445107562051,-0.009866539253014235,0.005188968016424859,-0.00502220790687824,0.6224609644865076,0.5862046362012224,642.9300000000001,1.9059,18,Z2,18-Z2,8,15,0.24110317115603497,0.3764276960965251,23,0.8,all,chi,0.22643543234126984,0.1441649428412263
51-4192.00,"Layout Workers, Metal and Plastic",Production,0.27644673,0.020271875,3.1812814586922276,0.6097897784662206,0.07305378140651139,0.604562944680574,0.608500288008752,0.03963550700001216,0.6029504296382044,0.04412633544666393,0.007139220410548588,0.005226833785646368,0.631554919683648,0.6097897784662204,768.14,2.627537246275372,18,Z2,18-Z2,9,5,0.2209469585847159,0.3073793626715562,14,0.8,all,chi,0.24956902925954638,0.09849770013996134
51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",Production,0.22669213,0.065972105,2.963025817397841,0.5134416653289019,0.283554209107345,0.51471492129063,0.49297495373746086,0.14352016821082808,0.4941608846649263,0.14400163286017584,0.001279937644297798,-0.0012732559617281147,0.5684830180189966,0.5134416653289019,798.0699999999999,1.6576,16,Z2,16-Z2,10,23,0.3015179669710351,0.409908253662193,33,0.8,all,chi,0.2729918370048987,0.15537219759850104
51-4194.00,"Tool Grinders, Filers, and Sharpeners",Production,0.31700063,-0.01171893,3.274965677753201,0.6923493436570151,6.246182164833383,0.6923382229501439,0.6920654189273813,-0.019825982628046395,0.6918642910177812,-0.02561284389180793,0.005790355405503518,1.1120706871037278e-05,0.7177273930079703,0.692349343657015,1057.95,2.405959404059594,18,Z3,18-Z3,12,6,0.20467581504425894,0.2509180524778462,18,0.8,all,chi,0.18188440017302437,0.09878085916525914
51-5111.00,Prepress Technicians and Workers,Production,0.12986954,0.00043760348,3.2176247102973394,0.2668219200334008,0.0013295681558471173,0.28227199382298374,0.26671202877141736,0.00765706986680207,0.2822717443296529,0.0003752997437017109,0.01717931676111929,-0.015450073789583074,0.3271622431316746,0.26682192003340066,605.0699999999999,3.39013901390139,18,Z1,18-Z1,7,8,0.24374173215176656,0.3235051073117417,15,0.8,all,chi,0.261932257744718,0.11814142961754422
51-5112.00,Printing Press Operators,Production,0.18110664,-0.027396217,3.384856127332168,0.40359144303738803,6.132885061958628,0.3989743349916924,0.3997250494637585,-0.05573094045677833,0.3944763642831276,-0.059740421860147566,0.0066048949461242675,0.004617108045695539,0.4770042859792984,0.4035914430373879,1484.57,2.3054,19,Z2,19-Z2,17,6,0.27501080543018264,0.40167658861792205,23,0.8,all,chi,0.2469994698414591,0.12528010658693137
51-5113.00,Print Binding and Finishing Workers,Production,0.26329157,-0.07253786,3.5115149437390594,0.5947259849582184,6.014269495084164,0.5957355927000666,0.5739361402328166,-0.15587271768715458,0.5743245676795019,-0.15827882792544587,0.002437261241670384,-0.0010096077418484395,0.6365821343969834,0.5947259849582182,1073.92,2.100989901009899,20,Z2,20-Z2,13,12,0.23039118538737188,0.3159984687232833,25,0.8,all,chi,0.16975823876316845,0.14859684682110053
51-6011.00,Laundry and Dry-Cleaning Workers,Production,0.24536987,-0.11490293,3.6792631058443694,0.5955352670696965,5.845196060120039,0.5908395458775898,0.5405896458216699,-0.24985013338834972,0.535068010700406,-0.2505864978364691,0.005570519456283164,0.0046957211921067055,0.6116275452776126,0.5955352670696965,664.3,1.354,21,Z2,21-Z2,8,15,0.27114573038188255,0.341424117325092,23,0.8,all,chi,0.21909730247508635,0.18206906808834974
51-6021.00,"Pressers, Textile, Garment, and Related Materials",Production,0.26734105,-0.08225339,3.543984003543275,0.6170768148987391,5.984659048352961,0.6100232180432468,0.589941455964837,-0.18097755114836955,0.5830424839360837,-0.1794151288979838,0.0070736820922360786,0.007053596855492117,0.625196203835134,0.6170768148987389,1671.49,2.7132000000000005,20,Z2,20-Z2,20,8,0.1791688460575533,0.2339183135944931,28,0.8,all,chi,0.1538642420776686,0.12104668977274566
51-6031.00,Sewing Machine Operators,Production,0.29070958,-0.06776712,3.4802275244878054,0.6554183577570434,6.054021503582909,0.6513269551660551,0.6375709989419517,-0.1519093314879025,0.6342991117296631,-0.14795755940419078,0.00513047254466298,0.004091402590988169,0.6806748479933433,0.6554183577570433,1375.37,1.626962696269627,19,Z2,19-Z2,17,9,0.1990692154802184,0.28387444964110065,26,0.8,all,chi,0.16324161929387865,0.11257701340855115
